Date,Monthly Mean Total Sunspot Number,Sunspot_lag1,Diff_11Year,Diff_1Year,Rolling_11Yr,Month,Month_sin,Month_cos,Year
1830-02-28,120.1,87.0,-0.5,33.099999999999994,51.725,2,0.8660254037844386,0.5000000000000001,1830
1830-03-31,141.0,120.1,-17.400000000000006,20.900000000000006,52.46969696969697,3,1.0,6.123233995736766e-17,1830
1830-04-30,177.3,141.0,65.00000000000001,36.30000000000001,53.44772727272728,4,0.8660254037844387,-0.4999999999999998,1830
1830-05-31,110.5,177.3,-12.700000000000003,-66.80000000000001,53.926515151515154,5,0.49999999999999994,-0.8660254037844387,1830
1830-06-30,108.4,110.5,-43.099999999999994,-2.0999999999999943,54.307575757575755,6,1.2246467991473532e-16,-1.0,1830
1830-07-31,73.2,108.4,-56.10000000000001,-35.2,54.57878787878788,7,-0.4999999999999997,-0.8660254037844388,1830
1830-08-31,84.6,73.2,-3.4000000000000057,11.399999999999991,54.89848484848485,8,-0.8660254037844385,-0.5000000000000004,1830
1830-09-30,103.4,84.6,8.100000000000009,18.80000000000001,55.246212121212125,9,-1.0,-1.8369701987210297e-16,1830
1830-10-31,140.6,103.4,27.89999999999999,37.19999999999999,55.64090909090909,10,-0.8660254037844386,0.5000000000000001,1830
1830-11-30,135.4,140.6,41.30000000000001,-5.199999999999989,56.2060606060606,11,-0.5000000000000004,0.8660254037844384,1830
1830-12-31,136.8,135.4,49.80000000000001,1.4000000000000057,56.88787878787878,12,-2.4492935982947064e-16,1.0,1830
1831-01-31,79.0,136.8,-41.099999999999994,-57.80000000000001,57.087878787878786,1,0.49999999999999994,0.8660254037844387,1831
1831-02-28,83.6,79.0,-57.400000000000006,4.599999999999994,57.39242424242424,2,0.8660254037844386,0.5000000000000001,1831
1831-03-31,155.8,83.6,-21.5,72.20000000000002,58.17272727272727,3,1.0,6.123233995736766e-17,1831
1831-04-30,90.9,155.8,-19.599999999999994,-64.9,58.72272727272727,4,0.8660254037844387,-0.4999999999999998,1831
1831-05-31,63.4,90.9,-45.00000000000001,-27.500000000000007,58.877272727272725,5,0.49999999999999994,-0.8660254037844387,1831
1831-06-30,55.6,63.4,-17.6,-7.799999999999997,58.88409090909091,6,1.2246467991473532e-16,-1.0,1831
1831-07-31,75.4,55.6,-9.199999999999989,19.800000000000004,59.19318181818182,7,-0.4999999999999997,-0.8660254037844388,1831
1831-08-31,91.6,75.4,-11.800000000000011,16.19999999999999,59.83939393939394,8,-0.8660254037844385,-0.5000000000000004,1831
1831-09-30,63.2,91.6,-77.39999999999999,-28.39999999999999,60.06287878787879,9,-1.0,-1.8369701987210297e-16,1831
1831-10-31,77.1,63.2,-58.30000000000001,13.899999999999991,60.4,10,-0.8660254037844386,0.5000000000000001,1831
1831-11-30,72.5,77.1,-64.30000000000001,-4.599999999999994,60.50757575757576,11,-0.5000000000000004,0.8660254037844384,1831
1831-12-31,48.3,72.5,-30.700000000000003,-24.200000000000003,60.47575757575758,12,-2.4492935982947064e-16,1.0,1831
1832-01-31,51.5,48.3,-32.099999999999994,3.200000000000003,60.53636363636364,1,0.49999999999999994,0.8660254037844387,1832
1832-02-29,92.6,51.5,-63.20000000000002,41.099999999999994,61.05,2,0.8660254037844386,0.5000000000000001,1832
1832-03-31,91.9,92.6,1.0,-0.6999999999999886,61.39848484848485,3,1.0,6.123233995736766e-17,1832
1832-04-30,44.8,91.9,-18.6,-47.10000000000001,61.421212121212115,4,0.8660254037844387,-0.4999999999999998,1832
1832-05-31,68.9,44.8,13.300000000000004,24.10000000000001,61.55757575757576,5,0.49999999999999994,-0.8660254037844387,1832
1832-06-30,44.5,68.9,-30.900000000000006,-24.400000000000006,61.65227272727273,6,1.2246467991473532e-16,-1.0,1832
1832-07-31,23.3,44.5,-68.3,-21.2,61.49242424242424,7,-0.4999999999999997,-0.8660254037844388,1832
1832-08-31,14.8,23.3,-48.400000000000006,-8.5,61.547727272727265,8,-0.8660254037844385,-0.5000000000000004,1832
1832-09-30,13.7,14.8,-63.39999999999999,-1.1000000000000014,61.40681818181819,9,-1.0,-1.8369701987210297e-16,1832
1832-10-31,35.2,13.7,-37.3,21.500000000000004,61.303030303030305,10,-0.8660254037844386,0.5000000000000001,1832
1832-11-30,23.8,35.2,-24.499999999999996,-11.400000000000002,61.347727272727276,11,-0.5000000000000004,0.8660254037844384,1832
1832-12-31,45.8,23.8,-5.700000000000003,21.999999999999996,61.43636363636363,12,-2.4492935982947064e-16,1.0,1832
1833-01-31,18.7,45.8,-73.89999999999999,-27.099999999999998,61.25151515151516,1,0.49999999999999994,0.8660254037844387,1833
1833-02-28,24.9,18.7,-67.0,6.199999999999999,61.375,2,0.8660254037844386,0.5000000000000001,1833
1833-03-31,19.6,24.9,-25.199999999999996,-5.299999999999997,61.410606060606064,3,1.0,6.123233995736766e-17,1833
1833-04-30,4.6,19.6,-64.30000000000001,-15.000000000000002,61.345454545454544,4,0.8660254037844387,-0.4999999999999998,1833
1833-05-31,21.5,4.6,-23.0,16.9,61.39393939393939,5,0.49999999999999994,-0.8660254037844387,1833
1833-06-30,1.7,21.5,-21.6,-19.8,61.13409090909091,6,1.2246467991473532e-16,-1.0,1833
1833-07-31,11.6,1.7,-3.200000000000001,9.9,61.1689393939394,7,-0.4999999999999997,-0.8660254037844388,1833
1833-08-31,9.5,11.6,-4.199999999999999,-2.0999999999999996,61.1689393939394,8,-0.8660254037844385,-0.5000000000000004,1833
1833-09-30,19.3,9.5,-15.900000000000002,9.8,61.2,9,-1.0,-1.8369701987210297e-16,1833
1833-10-31,12.5,19.3,-11.3,-6.800000000000001,61.27348484848485,10,-0.8660254037844386,0.5000000000000001,1833
1833-11-30,9.8,12.5,-36.0,-2.6999999999999993,61.325,11,-0.5000000000000004,0.8660254037844384,1833
1833-12-31,16.6,9.8,-2.099999999999998,6.800000000000001,61.418181818181814,12,-2.4492935982947064e-16,1.0,1833
1834-01-31,8.2,16.6,-16.7,-8.400000000000002,61.419696969696965,1,0.49999999999999994,0.8660254037844387,1834
1834-02-28,30.1,8.2,10.5,21.900000000000002,61.592424242424244,2,0.8660254037844386,0.5000000000000001,1834
1834-03-31,6.5,30.1,1.9000000000000004,-23.6,61.40378787878788,3,1.0,6.123233995736766e-17,1834
1834-04-30,2.4,6.5,-19.1,-4.1,61.36666666666667,4,0.8660254037844387,-0.4999999999999998,1834
1834-05-31,14.8,2.4,13.100000000000001,12.4,61.47575757575758,5,0.49999999999999994,-0.8660254037844387,1834
1834-06-30,13.1,14.8,1.5,-1.700000000000001,61.56363636363637,6,1.2246467991473532e-16,-1.0,1834
1834-07-31,14.4,13.1,4.9,1.3000000000000007,61.468939393939394,7,-0.4999999999999997,-0.8660254037844388,1834
1834-08-31,6.6,14.4,-12.700000000000001,-7.800000000000001,61.35454545454546,8,-0.8660254037844385,-0.5000000000000004,1834
1834-09-30,19.2,6.6,6.699999999999999,12.6,61.481818181818184,9,-1.0,-1.8369701987210297e-16,1834
1834-10-31,41.3,19.2,31.499999999999996,22.099999999999998,61.724242424242426,10,-0.8660254037844386,0.5000000000000001,1834
1834-11-30,50.9,41.3,34.3,9.600000000000001,62.00984848484848,11,-0.5000000000000004,0.8660254037844384,1834
1834-12-31,57.5,50.9,49.3,6.600000000000001,62.419696969696965,12,-2.4492935982947064e-16,1.0,1834
1835-01-31,12.4,57.5,-17.700000000000003,-45.1,62.5090909090909,1,0.49999999999999994,0.8660254037844387,1835
1835-02-28,40.7,12.4,34.2,28.300000000000004,62.80984848484848,2,0.8660254037844386,0.5000000000000001,1835
1835-03-31,32.7,40.7,30.300000000000004,-8.0,63.05151515151516,3,1.0,6.123233995736766e-17,1835
1835-04-30,102.4,32.7,87.60000000000001,69.7,63.56969696969698,4,0.8660254037844387,-0.4999999999999998,1835
1835-05-31,72.6,102.4,59.49999999999999,-29.80000000000001,63.84696969696971,5,0.49999999999999994,-0.8660254037844387,1835
1835-06-30,55.2,72.6,40.800000000000004,-17.39999999999999,64.12878787878788,6,1.2246467991473532e-16,-1.0,1835
1835-07-31,99.6,55.2,93.0,44.39999999999999,64.63863636363637,7,-0.4999999999999997,-0.8660254037844388,1835
1835-08-31,98.5,99.6,79.3,-1.0999999999999943,65.35000000000001,8,-0.8660254037844385,-0.5000000000000004,1835
1835-09-30,168.0,98.5,126.7,69.5,66.60530303030303,9,-1.0,-1.8369701987210297e-16,1835
1835-10-31,158.6,168.0,107.69999999999999,-9.400000000000006,67.5469696969697,10,-0.8660254037844386,0.5000000000000001,1835
1835-11-30,166.7,158.6,109.19999999999999,8.099999999999994,68.49166666666666,11,-0.5000000000000004,0.8660254037844384,1835
1835-12-31,129.3,166.7,116.9,-37.39999999999998,69.46060606060607,12,-2.4492935982947064e-16,1.0,1835
1836-01-31,147.6,129.3,106.89999999999999,18.299999999999983,70.51515151515152,1,0.49999999999999994,0.8660254037844387,1836
1836-02-29,179.4,147.6,146.7,31.80000000000001,71.6780303030303,2,0.8660254037844386,0.5000000000000001,1836
1836-03-31,163.7,179.4,61.29999999999998,-15.700000000000017,72.63484848484848,3,1.0,6.123233995736766e-17,1836
1836-04-30,238.0,163.7,165.4,74.30000000000001,74.39090909090909,4,0.8660254037844387,-0.4999999999999998,1836
1836-05-31,185.7,238.0,130.5,-52.30000000000001,75.60227272727273,5,0.49999999999999994,-0.8660254037844387,1836
1836-06-30,207.9,185.7,108.30000000000001,22.200000000000017,76.98333333333333,6,1.2246467991473532e-16,-1.0,1836
1836-07-31,194.6,207.9,96.1,-13.300000000000011,78.06742424242424,7,-0.4999999999999997,-0.8660254037844388,1836
1836-08-31,179.6,194.6,11.599999999999994,-15.0,79.10378787878788,8,-0.8660254037844385,-0.5000000000000004,1836
1836-09-30,158.5,179.6,-0.09999999999999432,-21.099999999999994,80.10606060606061,9,-1.0,-1.8369701987210297e-16,1836
1836-10-31,228.9,158.5,62.20000000000002,70.4,81.64318181818182,10,-0.8660254037844386,0.5000000000000001,1836
1836-11-30,201.5,228.9,72.19999999999999,-27.400000000000006,83.02121212121213,11,-0.5000000000000004,0.8660254037844384,1836
1836-12-31,343.8,201.5,196.20000000000002,142.3,85.34772727272727,12,-2.4492935982947064e-16,1.0,1836
1837-01-31,313.4,343.8,133.99999999999997,-30.400000000000034,87.49924242424244,1,0.49999999999999994,0.8660254037844387,1837
1837-02-28,292.6,313.4,128.90000000000003,-20.799999999999955,89.48712121212121,2,0.8660254037844386,0.5000000000000001,1837
1837-03-31,224.3,292.6,-13.699999999999989,-68.30000000000001,90.72196969696971,3,1.0,6.123233995736766e-17,1837
1837-04-30,230.3,224.3,44.60000000000002,6.0,92.16363636363637,4,0.8660254037844387,-0.4999999999999998,1837
1837-05-31,186.1,230.3,-21.80000000000001,-44.20000000000002,93.16515151515152,5,0.49999999999999994,-0.8660254037844387,1837
1837-06-30,263.4,186.1,68.79999999999998,77.29999999999998,94.69318181818181,6,1.2246467991473532e-16,-1.0,1837
1837-07-31,271.2,263.4,91.6,7.800000000000011,96.0848484848485,7,-0.4999999999999997,-0.8660254037844388,1837
1837-08-31,223.5,271.2,65.0,-47.69999999999999,97.2780303030303,8,-0.8660254037844385,-0.5000000000000004,1837
1837-09-30,160.4,223.5,-68.5,-63.099999999999994,98.25378787878788,9,-1.0,-1.8369701987210297e-16,1837
1837-10-31,206.2,160.4,4.699999999999989,45.79999999999998,99.17651515151516,10,-0.8660254037844386,0.5000000000000001,1837
1837-11-30,178.4,206.2,-165.4,-27.799999999999983,100.02954545454547,11,-0.5000000000000004,0.8660254037844384,1837
1837-12-31,216.1,178.4,-97.29999999999998,37.69999999999999,100.80606060606061,12,-2.4492935982947064e-16,1.0,1837
1838-01-31,241.5,216.1,-51.10000000000002,25.400000000000006,102.19848484848485,1,0.49999999999999994,0.8660254037844387,1838
1838-02-28,141.3,241.5,-83.0,-100.19999999999999,102.67045454545455,2,0.8660254037844386,0.5000000000000001,1838
1838-03-31,234.5,141.3,4.199999999999989,93.19999999999999,103.71742424242424,3,1.0,6.123233995736766e-17,1838
1838-04-30,211.1,234.5,25.0,-23.400000000000006,104.73560606060606,4,0.8660254037844387,-0.4999999999999998,1838
1838-05-31,229.4,211.1,-33.99999999999997,18.30000000000001,105.76287878787879,5,0.49999999999999994,-0.8660254037844387,1838
1838-06-30,157.6,229.4,-113.6,-71.80000000000001,106.24166666666667,6,1.2246467991473532e-16,-1.0,1838
1838-07-31,180.4,157.6,-43.099999999999994,22.80000000000001,107.075,7,-0.4999999999999997,-0.8660254037844388,1838
1838-08-31,131.3,180.4,-29.099999999999994,-49.099999999999994,107.39242424242424,8,-0.8660254037844385,-0.5000000000000004,1838
1838-09-30,122.7,131.3,-83.49999999999999,-8.600000000000009,107.69621212121211,9,-1.0,-1.8369701987210297e-16,1838
1838-10-31,151.5,122.7,-26.900000000000006,28.799999999999997,108.13560606060605,10,-0.8660254037844386,0.5000000000000001,1838
1838-11-30,129.2,151.5,-86.9,-22.30000000000001,108.50530303030304,11,-0.5000000000000004,0.8660254037844384,1838
1838-12-31,132.9,129.2,-108.6,3.700000000000017,108.93030303030304,12,-2.4492935982947064e-16,1.0,1838
1839-01-31,175.9,132.9,34.599999999999994,43.0,109.59621212121213,1,0.49999999999999994,0.8660254037844387,1839
1839-02-28,170.8,175.9,-63.69999999999999,-5.099999999999994,110.07727272727271,2,0.8660254037844386,0.5000000000000001,1839
1839-03-31,129.5,170.8,-81.6,-41.30000000000001,110.23636363636363,3,1.0,6.123233995736766e-17,1839
1839-04-30,102.9,129.5,-126.5,-26.599999999999994,110.2439393939394,4,0.8660254037844387,-0.4999999999999998,1839
1839-05-31,89.6,102.9,-68.0,-13.300000000000011,109.79696969696968,5,0.49999999999999994,-0.8660254037844387,1839
1839-06-30,91.2,89.6,-89.2,1.6000000000000085,109.25,6,1.2246467991473532e-16,-1.0,1839
1839-07-31,141.3,91.2,10.0,50.10000000000001,109.63560606060605,7,-0.4999999999999997,-0.8660254037844388,1839
1839-08-31,218.8,141.3,96.10000000000001,77.5,110.32878787878789,8,-0.8660254037844385,-0.5000000000000004,1839
1839-09-30,221.1,218.8,69.6,2.299999999999983,111.36818181818182,9,-1.0,-1.8369701987210297e-16,1839
1839-10-31,151.5,221.1,22.30000000000001,-69.6,111.82575757575759,10,-0.8660254037844386,0.5000000000000001,1839
1839-11-30,114.7,151.5,-18.200000000000003,-36.8,111.97500000000001,11,-0.5000000000000004,0.8660254037844384,1839
1839-12-31,106.2,114.7,-69.7,-8.5,112.1878787878788,12,-2.4492935982947064e-16,1.0,1839
1840-01-31,135.4,106.2,-35.400000000000006,29.200000000000003,112.67121212121212,1,0.49999999999999994,0.8660254037844387,1840
1840-02-29,146.1,135.4,16.599999999999994,10.699999999999989,113.15454545454547,2,0.8660254037844386,0.5000000000000001,1840
1840-03-31,112.9,146.1,10.0,-33.19999999999999,113.09621212121213,3,1.0,6.123233995736766e-17,1840
1840-04-30,109.8,112.9,20.200000000000003,-3.1000000000000085,112.72803030303031,4,0.8660254037844387,-0.4999999999999998,1840
1840-05-31,115.4,109.8,24.200000000000003,5.6000000000000085,112.75151515151515,5,0.49999999999999994,-0.8660254037844387,1840
1840-06-30,80.9,115.4,-60.400000000000006,-34.5,112.43106060606061,6,1.2246467991473532e-16,-1.0,1840
1840-07-31,101.0,80.9,-117.80000000000001,20.099999999999994,112.04848484848486,7,-0.4999999999999997,-0.8660254037844388,1840
1840-08-31,96.4,101.0,-124.69999999999999,-4.599999999999994,111.79924242424242,8,-0.8660254037844385,-0.5000000000000004,1840
1840-09-30,123.3,96.4,-28.200000000000003,26.89999999999999,112.06666666666666,9,-1.0,-1.8369701987210297e-16,1840
1840-10-31,91.7,123.3,-23.0,-31.599999999999994,112.03939393939395,10,-0.8660254037844386,0.5000000000000001,1840
1840-11-30,90.4,91.7,-15.799999999999997,-1.2999999999999972,111.87045454545455,11,-0.5000000000000004,0.8660254037844384,1840
1840-12-31,89.5,90.4,-45.900000000000006,-0.9000000000000057,111.83560606060605,12,-2.4492935982947064e-16,1.0,1840
1841-01-31,40.1,89.5,-106.0,-49.4,111.48030303030303,1,0.49999999999999994,0.8660254037844387,1841
1841-02-28,49.9,40.1,-63.00000000000001,9.799999999999997,110.94848484848485,2,0.8660254037844386,0.5000000000000001,1841
1841-03-31,49.6,49.9,-60.199999999999996,-0.29999999999999716,110.25606060606061,3,1.0,6.123233995736766e-17,1841
1841-04-30,66.9,49.6,-48.5,17.300000000000004,109.41969696969697,4,0.8660254037844387,-0.4999999999999998,1841
1841-05-31,112.4,66.9,31.5,45.5,109.4340909090909,5,0.49999999999999994,-0.8660254037844387,1841
1841-06-30,92.8,112.4,-8.200000000000003,-19.60000000000001,109.3159090909091,6,1.2246467991473532e-16,-1.0,1841
1841-07-31,51.4,92.8,-45.00000000000001,-41.4,109.15075757575757,7,-0.4999999999999997,-0.8660254037844388,1841
1841-08-31,65.4,51.4,-57.89999999999999,14.000000000000007,109.00530303030304,8,-0.8660254037844385,-0.5000000000000004,1841
1841-09-30,60.9,65.4,-30.800000000000004,-4.500000000000007,108.68333333333332,9,-1.0,-1.8369701987210297e-16,1841
1841-10-31,47.4,60.9,-43.00000000000001,-13.5,107.97727272727273,10,-0.8660254037844386,0.5000000000000001,1841
1841-11-30,32.9,47.4,-56.6,-14.5,107.20075757575758,11,-0.5000000000000004,0.8660254037844384,1841
1841-12-31,64.8,32.9,24.699999999999996,31.9,106.65530303030303,12,-2.4492935982947064e-16,1.0,1841
1842-01-31,34.0,64.8,-15.899999999999999,-30.799999999999997,106.31439393939394,1,0.49999999999999994,0.8660254037844387,1842
1842-02-28,36.8,34.0,-12.800000000000004,2.799999999999997,105.9598484848485,2,0.8660254037844386,0.5000000000000001,1842
1842-03-31,36.2,36.8,-30.700000000000003,-0.5999999999999943,105.05378787878789,3,1.0,6.123233995736766e-17,1842
1842-04-30,44.9,36.2,-67.5,8.699999999999996,104.70530303030301,4,0.8660254037844387,-0.4999999999999998,1842
1842-05-31,41.4,44.9,-51.4,-3.5,104.53863636363637,5,0.49999999999999994,-0.8660254037844387,1842
1842-06-30,34.2,41.4,-17.199999999999996,-7.199999999999996,104.37651515151515,6,1.2246467991473532e-16,-1.0,1842
1842-07-31,21.0,34.2,-44.400000000000006,-13.200000000000003,103.96439393939393,7,-0.4999999999999997,-0.8660254037844388,1842
1842-08-31,44.4,21.0,-16.5,23.4,103.60681818181817,8,-0.8660254037844385,-0.5000000000000004,1842
1842-09-30,30.6,44.4,-16.799999999999997,-13.799999999999997,103.35984848484848,9,-1.0,-1.8369701987210297e-16,1842
1842-10-31,63.5,30.6,30.6,32.9,103.25681818181818,10,-0.8660254037844386,0.5000000000000001,1842
1842-11-30,67.5,63.5,2.700000000000003,4.0,103.2189393939394,11,-0.5000000000000004,0.8660254037844384,1842
1842-12-31,29.3,67.5,-4.699999999999999,-38.2,103.07500000000002,12,-2.4492935982947064e-16,1.0,1842
1843-01-31,22.2,29.3,-14.599999999999998,-7.100000000000001,102.85303030303031,1,0.49999999999999994,0.8660254037844387,1843
1843-02-28,5.9,22.2,-30.300000000000004,-16.299999999999997,102.19621212121211,2,0.8660254037844386,0.5000000000000001,1843
1843-03-31,13.9,5.9,-31.0,8.0,101.60530303030305,3,1.0,6.123233995736766e-17,1843
1843-04-30,15.8,13.9,-25.599999999999998,1.9000000000000004,101.38560606060605,4,0.8660254037844387,-0.4999999999999998,1843
1843-05-31,35.1,15.8,0.8999999999999986,19.3,101.12954545454545,5,0.49999999999999994,-0.8660254037844387,1843
1843-06-30,17.6,35.1,-3.3999999999999986,-17.5,100.92575757575759,6,1.2246467991473532e-16,-1.0,1843
1843-07-31,15.9,17.6,-28.5,-1.700000000000001,100.86969696969697,7,-0.4999999999999997,-0.8660254037844388,1843
1843-08-31,19.6,15.9,-11.0,3.700000000000001,100.9060606060606,8,-0.8660254037844385,-0.5000000000000004,1843
1843-09-30,6.9,19.6,-56.6,-12.700000000000001,100.85454545454546,9,-1.0,-1.8369701987210297e-16,1843
1843-10-31,8.9,6.9,-58.6,2.0,100.65530303030303,10,-0.8660254037844386,0.5000000000000001,1843
1843-11-30,31.7,8.9,2.3999999999999986,22.799999999999997,100.71515151515153,11,-0.5000000000000004,0.8660254037844384,1843
1843-12-31,21.2,31.7,-1.0,-10.5,100.52878787878787,12,-2.4492935982947064e-16,1.0,1843
1844-01-31,15.7,21.2,9.799999999999999,-5.5,100.50606060606061,1,0.49999999999999994,0.8660254037844387,1844
1844-02-29,24.5,15.7,10.6,8.8,100.5030303030303,2,0.8660254037844386,0.5000000000000001,1844
1844-03-31,22.5,24.5,6.699999999999999,-2.0,100.525,3,1.0,6.123233995736766e-17,1844
1844-04-30,34.6,22.5,-0.5,12.100000000000001,100.75227272727274,4,0.8660254037844387,-0.4999999999999998,1844
1844-05-31,19.2,34.6,1.5999999999999979,-15.400000000000002,100.73484848484848,5,0.49999999999999994,-0.8660254037844387,1844
1844-06-30,6.2,19.2,-9.7,-13.0,100.76893939393939,6,1.2246467991473532e-16,-1.0,1844
1844-07-31,35.2,6.2,15.600000000000001,29.000000000000004,100.94772727272726,7,-0.4999999999999997,-0.8660254037844388,1844
1844-08-31,39.7,35.2,32.800000000000004,4.5,101.17651515151515,8,-0.8660254037844385,-0.5000000000000004,1844
1844-09-30,11.6,39.7,2.6999999999999993,-28.1,101.11818181818182,9,-1.0,-1.8369701987210297e-16,1844
1844-10-31,35.9,11.6,4.199999999999999,24.299999999999997,101.29545454545455,10,-0.8660254037844386,0.5000000000000001,1844
1844-11-30,17.9,35.9,-3.3000000000000007,-18.0,101.35681818181818,11,-0.5000000000000004,0.8660254037844384,1844
1844-12-31,36.0,17.9,20.3,18.1,101.50378787878788,12,-2.4492935982947064e-16,1.0,1844
1845-01-31,42.8,36.0,18.299999999999997,6.799999999999997,101.76590909090909,1,0.49999999999999994,0.8660254037844387,1845
1845-02-28,72.8,42.8,50.3,30.0,102.08939393939393,2,0.8660254037844386,0.5000000000000001,1845
1845-03-31,72.1,72.8,37.49999999999999,-0.7000000000000028,102.58636363636363,3,1.0,6.123233995736766e-17,1845
1845-04-30,95.0,72.1,75.8,22.900000000000006,103.28787878787878,4,0.8660254037844387,-0.4999999999999998,1845
1845-05-31,79.7,95.0,73.5,-15.299999999999997,103.77954545454546,5,0.49999999999999994,-0.8660254037844387,1845
1845-06-30,51.8,79.7,16.599999999999994,-27.900000000000006,104.07272727272728,6,1.2246467991473532e-16,-1.0,1845
1845-07-31,51.0,51.8,11.299999999999997,-0.7999999999999972,104.35000000000001,7,-0.4999999999999997,-0.8660254037844388,1845
1845-08-31,53.9,51.0,42.3,2.8999999999999986,104.70833333333333,8,-0.8660254037844385,-0.5000000000000004,1845
1845-09-30,49.3,53.9,13.399999999999999,-4.600000000000001,104.93636363636362,9,-1.0,-1.8369701987210297e-16,1845
1845-10-31,67.8,49.3,49.9,18.5,105.13712121212122,10,-0.8660254037844386,0.5000000000000001,1845
1845-11-30,65.7,67.8,29.700000000000003,-2.0999999999999943,105.24924242424242,11,-0.5000000000000004,0.8660254037844384,1845
1845-12-31,99.5,65.7,56.7,33.8,105.56742424242424,12,-2.4492935982947064e-16,1.0,1845
1846-01-31,64.6,99.5,-8.200000000000003,-34.900000000000006,105.9628787878788,1,0.49999999999999994,0.8660254037844387,1846
1846-02-28,84.9,64.6,12.800000000000011,20.30000000000001,106.29772727272727,2,0.8660254037844386,0.5000000000000001,1846
1846-03-31,106.5,84.9,11.5,21.599999999999994,106.85681818181817,3,1.0,6.123233995736766e-17,1846
1846-04-30,115.5,106.5,35.8,9.0,106.9560606060606,4,0.8660254037844387,-0.4999999999999998,1846
1846-05-31,99.9,115.5,48.10000000000001,-15.599999999999994,107.16287878787878,5,0.49999999999999994,-0.8660254037844387,1846
1846-06-30,108.4,99.9,57.400000000000006,8.5,107.5659090909091,6,1.2246467991473532e-16,-1.0,1846
1846-07-31,77.5,108.4,23.6,-30.900000000000006,107.39848484848486,7,-0.4999999999999997,-0.8660254037844388,1846
1846-08-31,91.3,77.5,42.0,13.799999999999997,107.3439393939394,8,-0.8660254037844385,-0.5000000000000004,1846
1846-09-30,178.6,91.3,110.8,87.3,107.42424242424242,9,-1.0,-1.8369701987210297e-16,1846
1846-10-31,93.4,178.6,27.700000000000003,-85.19999999999999,106.93030303030302,10,-0.8660254037844386,0.5000000000000001,1846
1846-11-30,100.6,93.4,1.0999999999999943,7.199999999999989,106.42954545454546,11,-0.5000000000000004,0.8660254037844384,1846
1846-12-31,109.1,100.6,44.5,8.5,106.27651515151516,12,-2.4492935982947064e-16,1.0,1846
1847-01-31,104.4,109.1,19.5,-4.699999999999989,105.94924242424243,1,0.49999999999999994,0.8660254037844387,1847
1847-02-28,74.9,104.4,-31.599999999999994,-29.5,105.15757575757576,2,0.8660254037844386,0.5000000000000001,1847
1847-03-31,143.0,74.9,27.5,68.1,105.00075757575758,3,1.0,6.123233995736766e-17,1847
1847-04-30,74.6,143.0,-25.30000000000001,-68.4,103.76287878787879,4,0.8660254037844387,-0.4999999999999998,1847
1847-05-31,125.7,74.6,17.299999999999997,51.10000000000001,103.30833333333334,5,0.49999999999999994,-0.8660254037844387,1847
1847-06-30,142.2,125.7,64.69999999999999,16.499999999999986,102.81060606060606,6,1.2246467991473532e-16,-1.0,1847
1847-07-31,87.1,142.2,-4.200000000000003,-55.099999999999994,101.99621212121212,7,-0.4999999999999997,-0.8660254037844388,1847
1847-08-31,234.3,87.1,55.70000000000002,147.20000000000002,102.41060606060606,8,-0.8660254037844385,-0.5000000000000004,1847
1847-09-30,268.2,234.3,174.79999999999998,33.89999999999998,103.24166666666666,9,-1.0,-1.8369701987210297e-16,1847
1847-10-31,300.6,268.2,200.00000000000003,32.400000000000034,103.78484848484848,10,-0.8660254037844386,0.5000000000000001,1847
1847-11-30,231.5,300.6,122.4,-69.10000000000002,104.01212121212122,11,-0.5000000000000004,0.8660254037844384,1847
1847-12-31,182.6,231.5,78.19999999999999,-48.900000000000006,102.7909090909091,12,-2.4492935982947064e-16,1.0,1847
1848-01-31,265.2,182.6,190.29999999999998,82.6,102.42575757575757,1,0.49999999999999994,0.8660254037844387,1848
1848-02-29,186.4,265.2,43.400000000000006,-78.79999999999998,101.62121212121212,2,0.8660254037844386,0.5000000000000001,1848
1848-03-31,181.2,186.4,106.6,-5.200000000000017,101.29469696969697,3,1.0,6.123233995736766e-17,1848
1848-04-30,178.6,181.2,52.89999999999999,-2.5999999999999943,100.9030303030303,4,0.8660254037844387,-0.4999999999999998,1848
1848-05-31,170.5,178.6,28.30000000000001,-8.099999999999994,100.78484848484848,5,0.49999999999999994,-0.8660254037844387,1848
1848-06-30,214.9,170.5,127.80000000000001,44.400000000000006,100.41742424242425,6,1.2246467991473532e-16,-1.0,1848
1848-07-31,232.0,214.9,-2.3000000000000114,17.099999999999994,100.12045454545455,7,-0.4999999999999997,-0.8660254037844388,1848
1848-08-31,220.9,232.0,-47.29999999999998,-11.099999999999994,100.10075757575757,8,-0.8660254037844385,-0.5000000000000004,1848
1848-09-30,167.3,220.9,-133.3,-53.599999999999994,100.1530303030303,9,-1.0,-1.8369701987210297e-16,1848
1848-10-31,220.6,167.3,-10.900000000000006,53.29999999999998,100.2621212121212,10,-0.8660254037844386,0.5000000000000001,1848
1848-11-30,191.0,220.6,8.400000000000006,-29.599999999999994,100.35757575757575,11,-0.5000000000000004,0.8660254037844384,1848
1848-12-31,265.8,191.0,0.6000000000000227,74.80000000000001,100.73409090909091,12,-2.4492935982947064e-16,1.0,1848
1849-01-31,298.3,265.8,111.9,32.5,101.16439393939393,1,0.49999999999999994,0.8660254037844387,1849
1849-02-28,250.3,298.3,69.10000000000002,-48.0,101.99015151515152,2,0.8660254037844386,0.5000000000000001,1849
